experiment,run,scenario,file_size_bytes,chunk_size_bytes,window_size,timeout_s,max_retries,delay_mean_ms,delay_std_ms,loss_probability,original_data_packets,total_data_packets,retransmitted_packets,ack_packets_sent,ack_packets_received,data_packets_lost,ack_packets_lost,useful_data_bytes,data_bytes_sent,ack_bytes_sent,total_bytes_sent,duration_s,throughput_bps,network_throughput_bps,mean_rtt_s,efficiency_ratio
jitter,24,B,524288,1024,4,1.0,100,50,1,0.1,512,784,272,691,636,93,55,524288,802816,27640,830456,83.80393285576038,6256.126438628857,9909.51106589883,0.14551489351533228,0.34711864406779663
jitter,24,C,524288,1024,4,1.0,100,100,1,0.2,512,944,432,780,610,164,170,524288,966656,31200,997856,146.3049850806108,3583.527927712982,6820.382774040157,0.31262888179865883,0.29698375870069604
jitter,25,A,524288,1024,4,1.0,100,10,1,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.607597582525634,201061.69890378244,208915.67151721142,0.020358806885287368,0.5
jitter,25,B,524288,1024,4,1.0,100,50,1,0.1,512,760,248,681,613,79,68,524288,778240,27240,805480,78.01138624667878,6720.659960357015,10325.159425484406,0.14551779792880887,0.3553088133240805
jitter,25,C,524288,1024,4,1.0,100,100,1,0.2,512,1037,525,827,678,210,149,524288,1061888,33080,1094968,168.93477258723553,3103.4936855836777,6481.602237541558,0.3711276924418787,0.27467811158798283
jitter,26,A,524288,1024,4,1.0,100,10,1,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.6224663440401357,199921.72680938552,207731.16926287714,0.020442381464410752,0.5
jitter,26,B,524288,1024,4,1.0,100,50,1,0.1,512,688,176,638,580,50,58,524288,704512,25520,730032,58.902293583159626,8900.977671774326,12393.94861541892,0.1264615881262667,0.3861236802413273
jitter,26,C,524288,1024,4,1.0,100,100,1,0.2,512,1012,500,816,662,196,154,524288,1036288,32640,1068928,160.3373743110876,3269.9051125957267,6666.742576974344,0.4171255519099798,0.2800875273522976
jitter,27,A,524288,1024,4,1.0,100,10,1,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.608708712857414,200976.0604608585,208826.68782261078,0.020291538940816124,0.5
jitter,27,B,524288,1024,4,1.0,100,50,1,0.1,512,711,199,645,579,66,66,524288,728064,25800,753864,65.31432104168651,8027.152263672404,11542.09349460818,0.12455451146866366,0.3775811209439528
jitter,27,C,524288,1024,4,1.0,100,100,1,0.2,512,968,456,780,636,188,144,524288,991232,31200,1022432,149.52528276594356,3506.3501656819058,6837.853646466221,0.3130778729566986,0.2929061784897025
