experiment,run,scenario,file_size_bytes,chunk_size_bytes,window_size,timeout_s,max_retries,delay_mean_ms,delay_std_ms,loss_probability,original_data_packets,total_data_packets,retransmitted_packets,ack_packets_sent,ack_packets_received,data_packets_lost,ack_packets_lost,useful_data_bytes,data_bytes_sent,ack_bytes_sent,total_bytes_sent,duration_s,throughput_bps,network_throughput_bps,mean_rtt_s,efficiency_ratio
file_size_curve,8,B,5242880,1024,4,1.0,100,50,0.0,0.1,5120,7513,2393,6749,6070,764,679,5242880,7693312,269960,7963272,753.499999999967,6958.0358327806625,10568.376907764232,0.1511367380559893,0.35899593324919366
file_size_curve,8,C,5242880,1024,4,1.0,100,100,0.0,0.2,5120,10267,5147,8213,6608,2054,1605,5242880,10513408,328520,10841928,1654.7999999999067,3168.286197728001,6551.805656273031,0.3465799031476361,0.27705627705627706
file_size_curve,9,A,5242880,1024,4,1.0,100,10,0.0,0.0,5120,5120,0,5120,5120,0,0,5242880,5242880,204800,5447680,25.600000000001202,204799.9999999904,212799.99999999002,0.02000000000000094,0.5
file_size_curve,9,B,5242880,1024,4,1.0,100,50,0.0,0.1,5120,7372,2252,6656,5986,716,670,5242880,7548928,266240,7815168,718.4999999999743,7296.979819067763,10877.060542797884,0.1411125960574492,0.36498431708012546
file_size_curve,9,C,5242880,1024,4,1.0,100,100,0.0,0.2,5120,10314,5194,8248,6554,2066,1694,5242880,10561536,329920,10891456,1671.3999999999046,3136.819432810996,6516.367117386994,0.3334757400060383,0.27583234565240816
file_size_curve,10,A,5242880,1024,4,1.0,100,10,0.0,0.0,5120,5120,0,5120,5120,0,0,5242880,5242880,204800,5447680,25.600000000001202,204799.9999999904,212799.99999999002,0.02000000000000094,0.5
file_size_curve,10,B,5242880,1024,4,1.0,100,50,0.0,0.1,5120,7416,2296,6686,6042,730,644,5242880,7593984,267440,7861424,727.3999999999737,7207.698652736031,10807.56667583212,0.15395564382652688,0.36306906821727414
file_size_curve,10,C,5242880,1024,4,1.0,100,100,0.0,0.2,5120,9972,4852,8047,6452,1925,1595,5242880,10211328,321880,10533208,1573.5999999999208,3331.774275546685,6693.701067615995,0.35162040626448676,0.28414451412398023
file_size_curve,11,A,5242880,1024,4,1.0,100,10,0.0,0.0,5120,5120,0,5120,5120,0,0,5242880,5242880,204800,5447680,25.600000000001202,204799.9999999904,212799.99999999002,0.02000000000000094,0.5
file_size_curve,11,B,5242880,1024,4,1.0,100,50,0.0,0.1,5120,7428,2308,6670,6007,758,663,5242880,7606272,266800,7873072,731.6999999999762,7165.340986743434,10759.972666393682,0.13822207424669378,0.36317208114626187
file_size_curve,11,C,5242880,1024,4,1.0,100,100,0.0,0.2,5120,10092,4972,8101,6473,1991,1628,5242880,10334208,324040,10658248,1607.9999999999213,3260.4975124379703,6628.263681592364,0.3372470261083947,0.28142692244269774
file_size_curve,12,A,5242880,1024,4,1.0,100,10,0.0,0.0,5120,5120,0,5120,5120,0,0,5242880,5242880,204800,5447680,25.600000000001202,204799.9999999904,212799.99999999002,0.02000000000000094,0.5
file_size_curve,12,B,5242880,1024,4,1.0,100,50,0.0,0.1,5120,7393,2273,6652,6006,741,646,5242880,7570432,266080,7836512,725.399999999982,7227.57099531311,10803.021781086565,0.14272863568214408,0.3645425418298327
file_size_curve,12,C,5242880,1024,4,1.0,100,100,0.0,0.2,5120,10346,5226,8258,6651,2088,1607,5242880,10594304,330320,10924624,1677.5999999999099,3125.2265140678837,6512.0553171200445,0.3440986317846299,0.2752096323371318
file_size_curve,13,A,5242880,1024,4,1.0,100,10,0.0,0.0,5120,5120,0,5120,5120,0,0,5242880,5242880,204800,5447680,25.600000000001202,204799.9999999904,212799.99999999002,0.02000000000000094,0.5
file_size_curve,13,B,5242880,1024,4,1.0,100,50,0.0,0.1,5120,7432,2312,6668,6017,764,651,5242880,7610368,266720,7877088,730.8999999999735,7173.183746066754,10777.2444930911,0.14081768323082713,0.36312056737588655
file_size_curve,13,C,5242880,1024,4,1.0,100,100,0.0,0.2,5120,10013,4893,8093,6464,1920,1629,5242880,10253312,323720,10577032,1584.5999999999212,3308.6457150071064,6674.89082418309,0.35204207920786534,0.28277918921904344
file_size_curve,14,A,5242880,1024,4,1.0,100,10,0.0,0.0,5120,5120,0,5120,5120,0,0,5242880,5242880,204800,5447680,25.600000000001202,204799.9999999904,212799.99999999002,0.02000000000000094,0.5
file_size_curve,14,B,5242880,1024,4,1.0,100,50,0.0,0.1,5120,7376,2256,6659,5949,717,710,5242880,7553024,266360,7819384,717.6999999999764,7305.113557196841,10895.059216943371,0.1404773911581594,0.3648022800142501
file_size_curve,14,C,5242880,1024,4,1.0,100,100,0.0,0.2,5120,10123,5003,8124,6501,1999,1623,5242880,10365952,324960,10690912,1615.1999999999184,3245.9633481923383,6618.940069341593,0.3370558375633919,0.2805940702581246
file_size_curve,15,A,5242880,1024,4,1.0,100,10,0.0,0.0,5120,5120,0,5120,5120,0,0,5242880,5242880,204800,5447680,25.600000000001202,204799.9999999904,212799.99999999002,0.02000000000000094,0.5
file_size_curve,15,B,5242880,1024,4,1.0,100,50,0.0,0.1,5120,7345,2225,6617,5967,728,650,5242880,7521280,264680,7785960,711.2999999999773,7370.842120062093,10946.098692535144,0.14258421317243133,0.3667096404526572
file_size_curve,15,C,5242880,1024,4,1.0,100,100,0.0,0.2,5120,10244,5124,8191,6524,2053,1667,5242880,10489856,327640,10817496,1650.7999999999115,3175.9631693725955,6552.881027381015,0.33976383990179093,0.27773257390832656
file_size_curve,16,A,5242880,1024,4,1.0,100,10,0.0,0.0,5120,5120,0,5120,5120,0,0,5242880,5242880,204800,5447680,25.600000000001202,204799.9999999904,212799.99999999002,0.02000000000000094,0.5
file_size_curve,16,B,5242880,1024,4,1.0,100,50,0.0,0.1,5120,7372,2252,6655,5976,717,679,5242880,7548928,266200,7815128,716.1999999999787,7320.413292376649,10911.935213627803,0.1391231593038659,0.3650103372068154
file_size_curve,16,C,5242880,1024,4,1.0,100,100,0.0,0.2,5120,10161,5041,8206,6574,1955,1632,5242880,10404864,328240,10733104,1626.9999999999186,3222.42163491104,6596.8678549480865,0.35740797079397746,0.2787608210377307
file_size_curve,17,A,5242880,1024,4,1.0,100,10,0.0,0.0,5120,5120,0,5120,5120,0,0,5242880,5242880,204800,5447680,25.600000000001202,204799.9999999904,212799.99999999002,0.02000000000000094,0.5
file_size_curve,17,B,5242880,1024,4,1.0,100,50,0.0,0.1,5120,7476,2356,6702,5993,774,709,5242880,7655424,268080,7923504,741.8999999999735,7066.828413533073,10680.016174686996,0.14501918905387542,0.36112286641275215
file_size_curve,17,C,5242880,1024,4,1.0,100,100,0.0,0.2,5120,10308,5188,8223,6598,2085,1625,5242880,10555392,328920,10884312,1667.399999999906,3144.3444884252704,6527.715005397993,0.3563200969990261,0.2762937779936323
file_size_curve,18,A,5242880,1024,4,1.0,100,10,0.0,0.0,5120,5120,0,5120,5120,0,0,5242880,5242880,204800,5447680,25.600000000001202,204799.9999999904,212799.99999999002,0.02000000000000094,0.5
file_size_curve,18,B,5242880,1024,4,1.0,100,50,0.0,0.1,5120,7436,2316,6682,5987,754,695,5242880,7614464,267280,7881744,732.5999999999742,7156.538356538608,10758.591318591698,0.14521463170200127,0.362657600226661
file_size_curve,18,C,5242880,1024,4,1.0,100,100,0.0,0.2,5120,10245,5125,8185,6511,2060,1674,5242880,10490880,327400,10818280,1655.1999999999096,3167.5205413244844,6535.935234413117,0.32990324066957466,0.277807921866522
file_size_curve,19,A,5242880,1024,4,1.0,100,10,0.0,0.0,5120,5120,0,5120,5120,0,0,5242880,5242880,204800,5447680,25.600000000001202,204799.9999999904,212799.99999999002,0.02000000000000094,0.5
file_size_curve,19,B,5242880,1024,4,1.0,100,50,0.0,0.1,5120,7197,2077,6536,5895,661,641,5242880,7369728,261440,7631168,671.0999999999849,7812.367754433196,11371.133959171766,0.13392705682780884,0.3728245831209495
file_size_curve,19,C,5242880,1024,4,1.0,100,100,0.0,0.2,5120,10385,5265,8261,6647,2124,1614,5242880,10634240,330440,10964680,1684.7999999999015,3111.8708452043606,6508.000949667997,0.37340153452678715,0.27458972433765955
file_size_curve,20,A,5242880,1024,4,1.0,100,10,0.0,0.0,5120,5120,0,5120,5120,0,0,5242880,5242880,204800,5447680,25.600000000001202,204799.9999999904,212799.99999999002,0.02000000000000094,0.5
file_size_curve,20,B,5242880,1024,4,1.0,100,50,0.0,0.1,5120,7360,2240,6620,5968,740,652,5242880,7536640,264800,7801440,712.0999999999838,7362.561438000449,10955.539952254147,0.15263069705092372,0.36623748211731044
file_size_curve,20,C,5242880,1024,4,1.0,100,100,0.0,0.2,5120,10317,5197,8244,6634,2073,1610,5242880,10564608,329760,10894368,1664.5999999999117,3149.633545596707,6544.73627297884,0.3467350324234021,0.27584720650827005
file_size_curve,21,A,5242880,1024,4,1.0,100,10,0.0,0.0,5120,5120,0,5120,5120,0,0,5242880,5242880,204800,5447680,25.600000000001202,204799.9999999904,212799.99999999002,0.02000000000000094,0.5
file_size_curve,21,B,5242880,1024,4,1.0,100,50,0.0,0.1,5120,7325,2205,6619,5927,706,692,5242880,7500800,264760,7765560,705.0999999999773,7435.654517090014,11013.416536661822,0.14185928800403363,0.36718301778542745
file_size_curve,21,C,5242880,1024,4,1.0,100,100,0.0,0.2,5120,10156,5036,8166,6530,1990,1636,5242880,10399744,326640,10726384,1624.9999999999131,3226.3876923078647,6600.851692308045,0.3408575803981028,0.2794454753847833
file_size_curve,22,A,5242880,1024,4,1.0,100,10,0.0,0.0,5120,5120,0,5120,5120,0,0,5242880,5242880,204800,5447680,25.600000000001202,204799.9999999904,212799.99999999002,0.02000000000000094,0.5
file_size_curve,22,B,5242880,1024,4,1.0,100,50,0.0,0.1,5120,7615,2495,6780,6143,835,637,5242880,7797760,271200,8068960,778.699999999972,6732.862463079734,10362.09066392743,0.1432036464268051,0.35567905522750953
file_size_curve,22,C,5242880,1024,4,1.0,100,100,0.0,0.2,5120,10410,5290,8268,6611,2142,1657,5242880,10659840,330720,10990560,1696.7999999999092,3089.8632720416554,6477.227722772624,0.3502949629404864,0.2741192847199914
file_size_curve,23,A,5242880,1024,4,1.0,100,10,0.0,0.0,5120,5120,0,5120,5120,0,0,5242880,5242880,204800,5447680,25.600000000001202,204799.9999999904,212799.99999999002,0.02000000000000094,0.5
file_size_curve,23,B,5242880,1024,4,1.0,100,50,0.0,0.1,5120,7438,2318,6689,6011,749,678,5242880,7616512,267560,7884072,734.6999999999719,7136.0827548662055,10731.008574928954,0.1458555259653591,0.36242655907128196
file_size_curve,23,C,5242880,1024,4,1.0,100,100,0.0,0.2,5120,10022,4902,8060,6418,1962,1642,5242880,10262528,322400,10584928,1591.9999999999204,3293.2663316584562,6648.824120603347,0.3308818946711825,0.2831545183054972
file_size_curve,24,A,5242880,1024,4,1.0,100,10,0.0,0.0,5120,5120,0,5120,5120,0,0,5242880,5242880,204800,5447680,25.600000000001202,204799.9999999904,212799.99999999002,0.02000000000000094,0.5
file_size_curve,24,B,5242880,1024,4,1.0,100,50,0.0,0.1,5120,7404,2284,6673,6002,731,671,5242880,7581696,266920,7848616,725.3999999999709,7227.570995313221,10819.707747450117,0.14596801066309203,0.3637138594871066
file_size_curve,24,C,5242880,1024,4,1.0,100,100,0.0,0.2,5120,10266,5146,8226,6602,2040,1624,5242880,10512384,329040,10841424,1654.9999999999095,3167.903323263013,6550.709365559271,0.3389275976976017,0.2768764871295695
file_size_curve,25,A,5242880,1024,4,1.0,100,10,0.0,0.0,5120,5120,0,5120,5120,0,0,5242880,5242880,204800,5447680,25.600000000001202,204799.9999999904,212799.99999999002,0.02000000000000094,0.5
file_size_curve,25,B,5242880,1024,4,1.0,100,50,0.0,0.1,5120,7426,2306,6695,6048,731,647,5242880,7604224,267800,7872024,728.9999999999752,7191.879286694346,10798.386831276088,0.14717261904759993,0.3625805537851427
file_size_curve,25,C,5242880,1024,4,1.0,100,100,0.0,0.2,5120,10360,5240,8225,6609,2135,1616,5242880,10608640,329000,10937640,1678.9999999999095,3122.6206075046352,6514.37760571804,0.3504009683763909,0.2754909873553941
file_size_curve,26,A,5242880,1024,4,1.0,100,10,0.0,0.0,5120,5120,0,5120,5120,0,0,5242880,5242880,204800,5447680,25.600000000001202,204799.9999999904,212799.99999999002,0.02000000000000094,0.5
file_size_curve,26,B,5242880,1024,4,1.0,100,50,0.0,0.1,5120,7284,2164,6589,5919,695,670,5242880,7458816,263560,7722376,694.1999999999829,7552.405646787855,11124.137136272242,0.13726980908936048,0.36906220716499677
file_size_curve,26,C,5242880,1024,4,1.0,100,100,0.0,0.2,5120,10102,4982,8096,6523,2006,1573,5242880,10344448,323840,10668288,1609.5999999999167,3257.256461232773,6627.912524851237,0.34254177525672475,0.28134959885701727
file_size_curve,27,A,5242880,1024,4,1.0,100,10,0.0,0.0,5120,5120,0,5120,5120,0,0,5242880,5242880,204800,5447680,25.600000000001202,204799.9999999904,212799.99999999002,0.02000000000000094,0.5
file_size_curve,27,B,5242880,1024,4,1.0,100,50,0.0,0.1,5120,7494,2374,6725,6057,769,668,5242880,7673856,269000,7942856,748.0999999999725,7008.260927683722,10617.372009090084,0.1493973914478903,0.3600815809831915
file_size_curve,27,C,5242880,1024,4,1.0,100,100,0.0,0.2,5120,10060,4940,8062,6460,1998,1602,5242880,10301440,322480,10623920,1602.3999999999237,3271.8921617575197,6630.004992511549,0.33640866873059283,0.28252952212780047
file_size_curve,28,A,5242880,1024,4,1.0,100,10,0.0,0.0,5120,5120,0,5120,5120,0,0,5242880,5242880,204800,5447680,25.600000000001202,204799.9999999904,212799.99999999002,0.02000000000000094,0.5
file_size_curve,28,B,5242880,1024,4,1.0,100,50,0.0,0.1,5120,7280,2160,6594,5910,686,684,5242880,7454720,263760,7718480,692.899999999979,7566.575263386,11139.385192668833,0.14373942470387596,0.36903560616981407
file_size_curve,28,C,5242880,1024,4,1.0,100,100,0.0,0.2,5120,10233,5113,8196,6593,2037,1603,5242880,10478592,327840,10806432,1652.599999999897,3172.5039331963735,6539.048771632987,0.34463825269218124,0.27782299636442565
file_size_curve,29,A,5242880,1024,4,1.0,100,10,0.0,0.0,5120,5120,0,5120,5120,0,0,5242880,5242880,204800,5447680,25.600000000001202,204799.9999999904,212799.99999999002,0.02000000000000094,0.5
file_size_curve,29,B,5242880,1024,4,1.0,100,50,0.0,0.1,5120,7358,2238,6628,5978,730,650,5242880,7534592,265120,7799712,713.3999999999785,7349.144939725481,10933.153910849784,0.13584810973568193,0.3660803660803661
file_size_curve,29,C,5242880,1024,4,1.0,100,100,0.0,0.2,5120,10150,5030,8142,6526,2008,1616,5242880,10393600,325680,10719280,1624.599999999914,3227.182075588008,6598.104148713879,0.3454796199815515,0.2799037830745681
file_size_curve,30,A,5242880,1024,4,1.0,100,10,0.0,0.0,5120,5120,0,5120,5120,0,0,5242880,5242880,204800,5447680,25.600000000001202,204799.9999999904,212799.99999999002,0.02000000000000094,0.5
file_size_curve,30,B,5242880,1024,4,1.0,100,50,0.0,0.1,5120,7296,2176,6588,5895,708,693,5242880,7471104,263520,7734624,696.4999999999834,7527.465900933417,11104.98779612374,0.14241344195518038,0.36876980697205414
file_size_curve,30,C,5242880,1024,4,1.0,100,100,0.0,0.2,5120,10227,5107,8132,6535,2095,1597,5242880,10472448,325280,10797728,1647.1999999999075,3182.904322486823,6555.201554152869,0.3395256312164634,0.2788822920638379
file_size_curve,1,A,10485760,1024,4,1.0,100,10,0.0,0.0,10240,10240,0,10240,10240,0,0,10485760,10485760,409600,10895360,51.19999999999838,204800.00000000646,212800.00000000672,0.01999999999999937,0.5
file_size_curve,1,B,10485760,1024,4,1.0,100,50,0.0,0.1,10240,14732,4492,13255,11920,1477,1335,10485760,15085568,530200,15615768,1429.5999999998362,7334.750979295748,10923.172915502091,0.1438255033556427,0.3658841605030907
file_size_curve,1,C,10485760,1024,4,1.0,100,100,0.0,0.2,10240,20513,10273,16394,13052,4119,3342,10485760,21005312,655760,21661072,3304.399999999576,3173.2720009688132,6555.220917565301,0.3440655888436187,0.27745414149077413
file_size_curve,2,A,10485760,1024,4,1.0,100,10,0.0,0.0,10240,10240,0,10240,10240,0,0,10485760,10485760,409600,10895360,51.19999999999838,204800.00000000646,212800.00000000672,0.01999999999999937,0.5
file_size_curve,2,B,10485760,1024,4,1.0,100,50,0.0,0.1,10240,15045,4805,13489,12181,1556,1308,10485760,15406080,539560,15945640,1513.4999999998304,6928.153287083697,10535.60621077092,0.1432312618011019,0.35887011985701267
file_size_curve,2,C,10485760,1024,4,1.0,100,100,0.0,0.2,10240,20424,10184,16310,13022,4114,3288,10485760,20914176,652400,21566576,3283.399999999573,3193.567643296998,6568.366936712799,0.3391337736137361,0.2787608210377307
file_size_curve,3,A,10485760,1024,4,1.0,100,10,0.0,0.0,10240,10240,0,10240,10240,0,0,10485760,10485760,409600,10895360,51.19999999999838,204800.00000000646,212800.00000000672,0.01999999999999937,0.5
file_size_curve,3,B,10485760,1024,4,1.0,100,50,0.0,0.1,10240,14792,4552,13315,11978,1477,1337,10485760,15147008,532600,15679608,1445.499999999828,7254.071255621755,10847.186440679256,0.14361329103349632,0.3643220550040915
file_size_curve,3,C,10485760,1024,4,1.0,100,100,0.0,0.2,10240,20449,10209,16355,12929,4094,3426,10485760,20939776,654200,21593976,3290.399999999589,3186.773644542095,6562.72064186807,0.34091893564341813,0.27823062710574936
file_size_curve,4,A,10485760,1024,4,1.0,100,10,0.0,0.0,10240,10240,0,10240,10240,0,0,10485760,10485760,409600,10895360,51.19999999999838,204800.00000000646,212800.00000000672,0.01999999999999937,0.5
file_size_curve,4,B,10485760,1024,4,1.0,100,50,0.0,0.1,10240,14848,4608,13380,12035,1468,1345,10485760,15204352,535200,15739552,1459.7999999998278,7183.0113714215895,10781.99205370726,0.14574158703774168,0.36276037976477254
file_size_curve,4,C,10485760,1024,4,1.0,100,100,0.0,0.2,10240,20404,10164,16337,13080,4067,3257,10485760,20893696,653480,21547176,3277.1999999995764,3199.6094226783093,6574.873672648232,0.34801957485839213,0.27870771073187994
file_size_curve,5,A,10485760,1024,4,1.0,100,10,0.0,0.0,10240,10240,0,10240,10240,0,0,10485760,10485760,409600,10895360,51.19999999999838,204800.00000000646,212800.00000000672,0.01999999999999937,0.5
file_size_curve,5,B,10485760,1024,4,1.0,100,50,0.0,0.1,10240,14868,4628,13357,12031,1511,1326,10485760,15224832,534280,15759112,1465.2999999998378,7156.049955641275,10754.8706749483,0.14628875405196978,0.36279893711248895
file_size_curve,5,C,10485760,1024,4,1.0,100,100,0.0,0.2,10240,20559,10319,16445,13094,4114,3351,10485760,21052416,657800,21710216,3321.5999999995693,3156.8400770717003,6536.071772640539,0.3491370093170946,0.2767268403415847
file_size_curve,6,A,10485760,1024,4,1.0,100,10,0.0,0.0,10240,10240,0,10240,10240,0,0,10485760,10485760,409600,10895360,51.19999999999838,204800.00000000646,212800.00000000672,0.01999999999999937,0.5
file_size_curve,6,B,10485760,1024,4,1.0,100,50,0.0,0.1,10240,14652,4412,13199,11913,1453,1286,10485760,15003648,527960,15531608,1407.899999999843,7447.801690461801,11031.755096243862,0.14132314667108437,0.3676708197192201
file_size_curve,6,C,10485760,1024,4,1.0,100,100,0.0,0.2,10240,20336,10096,16302,12961,4034,3341,10485760,20824064,652080,21476144,3260.9999999995794,3215.5044464892217,6585.754063171656,0.34677058414986395,0.27949123860472735
file_size_curve,7,A,10485760,1024,4,1.0,100,10,0.0,0.0,10240,10240,0,10240,10240,0,0,10485760,10485760,409600,10895360,51.19999999999838,204800.00000000646,212800.00000000672,0.01999999999999937,0.5
file_size_curve,7,B,10485760,1024,4,1.0,100,50,0.0,0.1,10240,14872,4632,13366,12013,1506,1353,10485760,15228928,534640,15763568,1466.7999999998392,7148.7319334613785,10746.910280884735,0.1422875218512655,0.3626319144415327
file_size_curve,7,C,10485760,1024,4,1.0,100,100,0.0,0.2,10240,20305,10065,16316,13016,3989,3300,10485760,20792320,652640,21444960,3255.3999999995785,3221.0358174114876,6587.503839774767,0.3434081130914319,0.27962098249638184
file_size_curve,8,A,10485760,1024,4,1.0,100,10,0.0,0.0,10240,10240,0,10240,10240,0,0,10485760,10485760,409600,10895360,51.19999999999838,204800.00000000646,212800.00000000672,0.01999999999999937,0.5
file_size_curve,8,B,10485760,1024,4,1.0,100,50,0.0,0.1,10240,15224,4984,13617,12262,1607,1355,10485760,15589376,544680,16134056,1556.799999999827,6735.457348407737,10363.602261049457,0.15061980101118855,0.35505010228494155
file_size_curve,8,C,10485760,1024,4,1.0,100,100,0.0,0.2,10240,20852,10612,16600,13350,4252,3250,10485760,21352448,664000,22016448,3389.9999999995644,3093.1445427732588,6494.527433629153,0.3552958801496604,0.27341663996582294
file_size_curve,9,A,10485760,1024,4,1.0,100,10,0.0,0.0,10240,10240,0,10240,10240,0,0,10485760,10485760,409600,10895360,51.19999999999838,204800.00000000646,212800.00000000672,0.01999999999999937,0.5
file_size_curve,9,B,10485760,1024,4,1.0,100,50,0.0,0.1,10240,14932,4692,13417,12099,1515,1318,10485760,15290368,536680,15827048,1482.7999999998353,7071.594281090615,10673.757755598703,0.14295396313738676,0.3612120356979082
file_size_curve,9,C,10485760,1024,4,1.0,100,100,0.0,0.2,10240,20498,10258,16435,13205,4063,3230,10485760,20989952,657400,21647352,3298.3999999995776,3179.0443851568466,6562.985690032371,0.34756457844087857,0.2772588200254515
file_size_curve,10,A,10485760,1024,4,1.0,100,10,0.0,0.0,10240,10240,0,10240,10240,0,0,10485760,10485760,409600,10895360,51.19999999999838,204800.00000000646,212800.00000000672,0.01999999999999937,0.5
file_size_curve,10,B,10485760,1024,4,1.0,100,50,0.0,0.1,10240,14478,4238,13097,11774,1381,1323,10485760,14825472,523880,15349352,1366.0999999998476,7675.689920211676,11235.89195520219,0.13803092082902857,0.371350861287398
file_size_curve,10,C,10485760,1024,4,1.0,100,100,0.0,0.2,10240,20480,10240,16386,13041,4094,3345,10485760,20971520,655440,21626960,3295.199999999583,3182.1315853366496,6563.170672494154,0.34216701173208147,0.2777627081864048
file_size_curve,11,A,10485760,1024,4,1.0,100,10,0.0,0.0,10240,10240,0,10240,10240,0,0,10485760,10485760,409600,10895360,51.19999999999838,204800.00000000646,212800.00000000672,0.01999999999999937,0.5
file_size_curve,11,B,10485760,1024,4,1.0,100,50,0.0,0.1,10240,14970,4730,13455,12110,1515,1345,10485760,15329280,538200,15867480,1493.0999999998292,7022.811600027593,10627.205143662055,0.1464905037158719,0.3602462620932278
file_size_curve,11,C,10485760,1024,4,1.0,100,100,0.0,0.2,10240,20400,10160,16369,13106,4031,3263,10485760,20889600,654760,21544360,3268.3999999995835,3208.2242075637423,6591.714600416945,0.3471041587178988,0.27849547172890204
file_size_curve,12,A,10485760,1024,4,1.0,100,10,0.0,0.0,10240,10240,0,10240,10240,0,0,10485760,10485760,409600,10895360,51.19999999999838,204800.00000000646,212800.00000000672,0.01999999999999937,0.5
file_size_curve,12,B,10485760,1024,4,1.0,100,50,0.0,0.1,10240,14698,4458,13244,11938,1454,1306,10485760,15050752,529760,15580512,1420.2999999998408,7382.778286278374,10969.873970289196,0.14663260177578077,0.36647340920478133
file_size_curve,12,C,10485760,1024,4,1.0,100,100,0.0,0.2,10240,20452,10212,16372,13167,4080,3205,10485760,20942848,654880,21597728,3290.3999999995785,3186.773644542105,6563.860928763302,0.34666869254714383,0.2780795133608516
file_size_curve,13,A,10485760,1024,4,1.0,100,10,0.0,0.0,10240,10240,0,10240,10240,0,0,10485760,10485760,409600,10895360,51.19999999999838,204800.00000000646,212800.00000000672,0.01999999999999937,0.5
file_size_curve,13,B,10485760,1024,4,1.0,100,50,0.0,0.1,10240,15039,4799,13478,12095,1561,1383,10485760,15399936,539120,15939056,1512.299999999834,6933.650730675892,10539.61251074638,0.1467052501032842,0.3590840551250131
file_size_curve,13,C,10485760,1024,4,1.0,100,100,0.0,0.2,10240,20816,10576,16646,13345,4170,3301,10485760,21315584,665840,21981424,3382.5999999995693,3099.9113108263864,6498.381126944599,0.3540801798424841,0.27334365490363566
file_size_curve,14,A,10485760,1024,4,1.0,100,10,0.0,0.0,10240,10240,0,10240,10240,0,0,10485760,10485760,409600,10895360,51.19999999999838,204800.00000000646,212800.00000000672,0.01999999999999937,0.5
file_size_curve,14,B,10485760,1024,4,1.0,100,50,0.0,0.1,10240,15064,4824,13480,12104,1584,1376,10485760,15425536,539200,15964736,1516.8999999998323,6912.624431406922,10524.580394226228,0.14357237276926815,0.35874439461883406
file_size_curve,14,C,10485760,1024,4,1.0,100,100,0.0,0.2,10240,20123,9883,16130,12840,3993,3290,10485760,20605952,645200,21251152,3204.9999999995944,3271.6879875199147,6630.624648986799,0.33029595015561986,0.2824593826717789
file_size_curve,15,A,10485760,1024,4,1.0,100,10,0.0,0.0,10240,10240,0,10240,10240,0,0,10485760,10485760,409600,10895360,51.19999999999838,204800.00000000646,212800.00000000672,0.01999999999999937,0.5
file_size_curve,15,B,10485760,1024,4,1.0,100,50,0.0,0.1,10240,14757,4517,13267,11932,1490,1335,10485760,15111168,530680,15641848,1439.099999999832,7286.331735113073,10869.18768674993,0.14144317800865275,0.3654010847844705
file_size_curve,15,C,10485760,1024,4,1.0,100,100,0.0,0.2,10240,20602,10362,16445,13084,4157,3361,10485760,21096448,657800,21754248,3328.799999999572,3150.0120163426304,6535.162220620884,0.3555029043104589,0.276405646880989
file_size_curve,16,A,10485760,1024,4,1.0,100,10,0.0,0.0,10240,10240,0,10240,10240,0,0,10485760,10485760,409600,10895360,51.19999999999838,204800.00000000646,212800.00000000672,0.01999999999999937,0.5
file_size_curve,16,B,10485760,1024,4,1.0,100,50,0.0,0.1,10240,14888,4648,13410,12082,1478,1328,10485760,15245312,536400,15781712,1469.8999999998393,7133.655350704909,10736.588883598697,0.14538983611978523,0.361863029189342
file_size_curve,16,C,10485760,1024,4,1.0,100,100,0.0,0.2,10240,20408,10168,16342,13003,4066,3339,10485760,20897792,653680,21551472,3275.9999999995784,3200.781440781853,6578.593406594253,0.34744289779267,0.2786394557823129
file_size_curve,17,A,10485760,1024,4,1.0,100,10,0.0,0.0,10240,10240,0,10240,10240,0,0,10485760,10485760,409600,10895360,51.19999999999838,204800.00000000646,212800.00000000672,0.01999999999999937,0.5
file_size_curve,17,B,10485760,1024,4,1.0,100,50,0.0,0.1,10240,14736,4496,13233,11873,1503,1360,10485760,15089664,529320,15618984,1429.1999999998338,7336.80380632607,10928.48026868305,0.1473342878800009,0.36611963245021273
file_size_curve,17,C,10485760,1024,4,1.0,100,100,0.0,0.2,10240,20892,10652,16629,13295,4263,3334,10485760,21393408,665160,22058568,3404.799999999562,3079.699248120697,6478.667763158728,0.35814968033079925,0.272913834919112
file_size_curve,18,A,10485760,1024,4,1.0,100,10,0.0,0.0,10240,10240,0,10240,10240,0,0,10485760,10485760,409600,10895360,51.19999999999838,204800.00000000646,212800.00000000672,0.01999999999999937,0.5
file_size_curve,18,B,10485760,1024,4,1.0,100,50,0.0,0.1,10240,14920,4680,13405,12025,1515,1380,10485760,15278080,536200,15814280,1478.6999999998338,7091.20173125122,10694.71833367267,0.14395841995835665,0.3615180935569285
file_size_curve,18,C,10485760,1024,4,1.0,100,100,0.0,0.2,10240,20476,10236,16383,13062,4093,3321,10485760,20967424,655320,21622744,3297.7999999995754,3179.6227788226543,6556.717811875427,0.3427193385391255,0.2778154589109851
file_size_curve,19,A,10485760,1024,4,1.0,100,10,0.0,0.0,10240,10240,0,10240,10240,0,0,10485760,10485760,409600,10895360,51.19999999999838,204800.00000000646,212800.00000000672,0.01999999999999937,0.5
